CASE NUMBER,CRIME TYPE,INCIDENT DATE,STATUS,STREET,CITY,STATE,Full Address,Latitude,Longitude
112G10797,ARMED ROBBERY,23-Jul-11,CAPTURED,1736 N. BENTALOU,BALTIMORE,MD,1736 N. BENTALOU BALTIMORE MD ,,
114G10304,UNARMED ROBBERY,22-Jul-11,CAPTURED,5608 TRAMORE,BALTIMORE,MD,5608 TRAMORE BALTIMORE MD ,,
119G10302,OTHER,22-Jul-11,CAPTURED,2711 SPELLMAN ROAD APT A3,BALTIMORE,MD,2711 SPELLMAN ROAD APT A3 BALTIMORE MD ,,
115G09840,HOME INVASION,21-Jul-11,CAPTURED,3300 EASTERN AVENUE,BALTIMORE,MD,3300 EASTERN AVENUE BALTIMORE MD ,,
115G09840,HOME INVASION,21-Jul-11,CAPTURED,4215 THAYER,BALTIMORE,MD,4215 THAYER BALTIMORE MD ,,
119G10068,OTHER,19-Jul-11,CAPTURED,4820 O'DONNELL STREET,BALTIMORE,MD,4820 O'DONNELL STREET BALTIMORE MD ,,
118G08501,SHOOTING,18-Jul-11,CAPTURED,1901 DUKELAND,BALTIMORE,MD,1901 DUKELAND BALTIMORE MD ,,
117G07175,AGGRAVATED ASSAULT,15-Jul-11,CAPTURED,1518 N. PORT ST.,BALTIMORE,MD,1518 N. PORT ST. BALTIMORE MD ,,
116G06792,UNARMED ROBBERY,15-Jul-11,CAPTURED,1639 HOLBROOK STREET,BALTIMORE,MD,1639 HOLBROOK STREET BALTIMORE MD ,,
111G06169,UNARMED ROBBERY,13-Jul-11,CAPTURED,"2308 CALLOW DR, APT A",BALTIMORE,MD,"2308 CALLOW DR, APT A BALTIMORE MD ",,
119G5864,ARMED ROBBERY,13-Jul-11,CAPTURED,2019 EAGLE ST.,BALTIMORE,MD,2019 EAGLE ST. BALTIMORE MD ,,
118G05284,ARMED ROBBERY,12-Jul-11,CAPTURED,1007 HARTMONT RD,BALTIMORE,MD,1007 HARTMONT RD BALTIMORE MD ,,
118G05184,OTHER,11-Jul-11,CAPTURED,305 MARYDELL,BALTIMORE,MD,305 MARYDELL BALTIMORE MD ,,
118G05184,ABDUCTION,11-Jul-11,CAPTURED,350 GWYNN,BALTIMORE,MD,350 GWYNN BALTIMORE MD ,,
11H0107,HOMICIDE,10-Jul-11,CAPTURED,1900 BROADWAY,BALTIMORE,MD,1900 BROADWAY BALTIMORE MD ,,
119G04443,OTHER,10-Jul-11,CAPTURED,4209 ELDONE RD.,BALTIMORE,MD,4209 ELDONE RD. BALTIMORE MD ,,
119G04392,UNARMED ROBBERY,9-Jul-11,CAPTURED,3343 LYNDALE AVE,BALTIMORE,MD,3343 LYNDALE AVE BALTIMORE MD ,,
111G04285,OTHER,9-Jul-11,CAPTURED,2 LEMON GROVE,BALTIMORE,MD,2 LEMON GROVE BALTIMORE MD ,,
118F10137,OTHER,6-Jul-11,CAPTURED,758 LINNARD,BALTIMORE,MD,758 LINNARD BALTIMORE MD ,,
116F14932,UNARMED ROBBERY,30-Jun-11,CAPTURED,3704 W. BELVEDERE,BALTIMORE,MD,3704 W. BELVEDERE BALTIMORE MD ,,
112F14939,ABDUCTION,30-Jun-11,CAPTURED,2600 E. BALTIMORE,BALTIMORE,MD,2600 E. BALTIMORE BALTIMORE MD ,,
116F12967,ARMED ROBBERY,27-Jun-11,CAPTURED,4509 NORTH ROGERS AVE,BALTIMORE,MD,4509 NORTH ROGERS AVE BALTIMORE MD ,,
112F12816,ARMED ROBBERY,26-Jun-11,CAPTURED,1701 CHERRY HILL ROAD,BALTIMORE,MD,1701 CHERRY HILL ROAD BALTIMORE MD ,,
111F12596,ARMED ROBBERY,26-Jun-11,CAPTURED,2861 GREENMOUNT AVE,BALTIMORE,MD,2861 GREENMOUNT AVE BALTIMORE MD ,,
112F12501,AGGRAVATED ASSAULT,25-Jun-11,CAPTURED,28 N. CHESTER ST,BALTIMORE,MD,28 N. CHESTER ST BALTIMORE MD ,,
119F12830,OTHER,23-Jun-11,CAPTURED,1522 MELTON RD,BALTIMORE,MD,1522 MELTON RD BALTIMORE MD ,,
118F10970,ARMED ROBBERY,23-Jun-11,CAPTURED,2604 SPRINGHILL RD.,BALTIMORE,MD,2604 SPRINGHILL RD. BALTIMORE MD ,,
113F10358,UNARMED ROBBERY,21-Jun-11,CAPTURED,619 N DECKER ST.,BALTIMORE,MD,619 N DECKER ST. BALTIMORE MD ,,
114F10280,BURGLARY,21-Jun-11,CAPTURED,2800 DRUID HILL DRIVE,BALTIMORE,MD,2800 DRUID HILL DRIVE BALTIMORE MD ,,
112F9150,UNARMED ROBBERY,19-Jun-11,CAPTURED,108 S EDEN ST,BALTIMORE,MD,108 S EDEN ST BALTIMORE MD ,,
111F08900,OTHER,18-Jun-11,CAPTURED,301 LIGHT STREET,BALTIMORE,MD,301 LIGHT STREET BALTIMORE MD ,,
117F07913,HOMICIDE,17-Jun-11,CAPTURED,903 MCALEER CT,BALTIMORE,MD,903 MCALEER CT BALTIMORE MD ,,
114F07772,ARMED ROBBERY,16-Jun-11,CAPTURED,1570 WILLIAMS AVE,ESSEX,MD,1570 WILLIAMS AVE ESSEX MD ,,
119F01342,OTHER,16-Jun-11,CAPTURED,900 E. PATAPSACO,BALTIMORE,MD,900 E. PATAPSACO BALTIMORE MD ,,
113F06523,HOMICIDE,14-Jun-11,CAPTURED,400 PEMBERTON DR.,SALISBURY,MD,400 PEMBERTON DR. SALISBURY MD ,,
11F03169,RAPE,7-Jun-11,CAPTURED,1101 MCKEAN,BALTIMORE,MD,1101 MCKEAN BALTIMORE MD ,,
114F02963,OTHER,6-Jun-11,CAPTURED,3040 MAYFIELD,BALTIMORE,MD,3040 MAYFIELD BALTIMORE MD ,,
119F2280,UNARMED ROBBERY,5-Jun-11,CAPTURED,827 CLINTWOOD,BALTIMORE,MD,827 CLINTWOOD BALTIMORE MD ,,
117F01240,OTHER,4-Jun-11,CAPTURED,805 LENNOX ST.,BALTIMORE,MD,805 LENNOX ST. BALTIMORE MD ,,
112F01598,UNARMED ROBBERY,3-Jun-11,CAPTURED,319 ROSSITER,BALTIMORE,MD,319 ROSSITER BALTIMORE MD ,,
112E15404,HOMICIDE,31-May-11,CAPTURED,7000 CONELY RD,HYATTSVILLE,MD,7000 CONELY RD HYATTSVILLE MD ,,
112E15349,ARMED ROBBERY,30-May-11,CAPTURED,2718 ORLEANS ST.,BALTIMORE,MD,2718 ORLEANS ST. BALTIMORE MD ,,
113E15040,UNARMED ROBBERY,30-May-11,CAPTURED,5817 BELAIR ROAD,BALTIMORE,MD,5817 BELAIR ROAD BALTIMORE MD ,,
111E14991,ARMED ROBBERY,30-May-11,CAPTURED,8700 ROBERT FULTON DR.,COLUMBIA,MD,8700 ROBERT FULTON DR. COLUMBIA MD ,,
119E14976,ARMED ROBBERY,30-May-11,CAPTURED,1300 S. CAREY STREET,BALTIMORE,MD,1300 S. CAREY STREET BALTIMORE MD ,,
119E14976,ARMED ROBBERY,30-May-11,CAPTURED,1416 WARD ST,BALTIMORE,MD,1416 WARD ST BALTIMORE MD ,,
14305,ARMED ROBBERY,28-May-11,CAPTURED,2511 MOORE ST,BALTIMORE,MD,2511 MOORE ST BALTIMORE MD ,,
112E14027,ARMED ROBBERY,27-May-11,CAPTURED,1900 N WASHINGTON,BALTIMORE,MD,1900 N WASHINGTON BALTIMORE MD ,,
119E14193,RAPE,27-May-11,CAPTURED,2515 DALANEY STREET,BALTIMORE,MD,2515 DALANEY STREET BALTIMORE MD ,,
116B08312,OTHER,25-May-11,CAPTURED,3000 THORNDALE,BALTIMORE,MD,3000 THORNDALE BALTIMORE MD ,,
111E12048,OTHER,24-May-11,CAPTURED,1119 W. 41ST ST.,BALTIMORE,MD,1119 W. 41ST ST. BALTIMORE MD ,,
114E11331,UNARMED ROBBERY,23-May-11,CAPTURED,3300 E. BALTIMORE STREET,BALTIMORE,MD,3300 E. BALTIMORE STREET BALTIMORE MD ,,
119E11301,ARMED ROBBERY,22-May-11,CAPTURED,2663 SEAMON AVE.,BALTIMORE,MD,2663 SEAMON AVE. BALTIMORE MD ,,
118E11313,ARMED ROBBERY,22-May-11,CAPTURED,106 VERNON AVE,BALTIMORE,MD,106 VERNON AVE BALTIMORE MD ,,
117E10875,OTHER,21-May-11,CAPTURED,4415 PIMLICO RD,BALTIMORE,MD,4415 PIMLICO RD BALTIMORE MD ,,
116E08814,SEX OFFENSE,17-May-11,CAPTURED,4920 DENMORE AVE,BALTIMORE,MD,4920 DENMORE AVE BALTIMORE MD ,,
114E08608,AGGRAVATED ASSAULT,16-May-11,CAPTURED,3600 BOSTON ST,BALTIMORE,MD,3600 BOSTON ST BALTIMORE MD ,,
111E06862,ARMED ROBBERY,14-May-11,CAPTURED,2738 VIRGINIA AVE,BALTIMORE,MD,2738 VIRGINIA AVE BALTIMORE MD ,,
115E06267,SEX OFFENSE,13-May-11,CAPTURED,1143 HOMESTEAD,BALTIMORE,MD,1143 HOMESTEAD BALTIMORE MD ,,
114E05989,OTHER,12-May-11,CAPTURED,3500 SHANNON DRIVE,BALTIMORE,MD,3500 SHANNON DRIVE BALTIMORE MD ,,
116E01538,AGGRAVATED ASSAULT,12-May-11,CAPTURED,2216 ROSLYN AVE.,BALTIMORE,MD,2216 ROSLYN AVE. BALTIMORE MD ,,
117E05659,SHOOTING,11-May-11,CAPTURED,708 N. MILTON STREET,BALTIMORE,MD,708 N. MILTON STREET BALTIMORE MD ,,
114E04494,OTHER,10-May-11,CAPTURED,814 DARTMOUTH ROAD APT. C,BALTIMORE,MD,814 DARTMOUTH ROAD APT. C BALTIMORE MD ,,
117E03443,BURGLARY,7-May-11,CAPTURED,3209 BELAIR ROAD,BALTIMORE,MD,3209 BELAIR ROAD BALTIMORE MD ,,
112E03102,SHOOTING,6-May-11,CAPTURED,100 N. HIGHLAND,BALTIMORE,MD,100 N. HIGHLAND BALTIMORE MD ,,
111E2833,UNARMED ROBBERY,5-May-11,CAPTURED,200 N. PACA ST,BALTIMORE,MD,200 N. PACA ST BALTIMORE MD ,,
118E01754,UNARMED ROBBERY,4-May-11,CAPTURED,3301 WOODLAND AVE,BALTIMORE,MD,3301 WOODLAND AVE BALTIMORE MD ,,
114E1801,ARMED ROBBERY,4-May-11,CAPTURED,5505 BOWLEYS LANE APT 3B,BALTIMORE,MD,5505 BOWLEYS LANE APT 3B BALTIMORE MD ,,
116E01538,AGGRAVATED ASSAULT,4-May-11,CAPTURED,2216 ROSLYN AVE.,BALTIMORE,MD,2216 ROSLYN AVE. BALTIMORE MD ,,
113E01588,OTHER,4-May-11,CAPTURED,1040 N. STRICKER,BALTIMORE,MD,1040 N. STRICKER BALTIMORE MD ,,
116E0949,SHOOTING,3-May-11,CAPTURED,1424 W. 9TH ST,BEAVER FALLS,PA,1424 W. 9TH ST BEAVER FALLS PA ,,
111D14748,ARMED ROBBERY,30-Apr-11,CAPTURED,2800 KENT STREET,BALTIMORE,MD,2800 KENT STREET BALTIMORE MD ,,
119D14002,OTHER,29-Apr-11,CAPTURED,432 FURROW ST,BALTIMORE,MD,432 FURROW ST BALTIMORE MD ,,
119D13879,ARMED ROBBERY,29-Apr-11,CAPTURED,325 WOODYEAR ST,BALTIMORE,MD,325 WOODYEAR ST BALTIMORE MD ,,
112D13167,SHOOTING,28-Apr-11,CAPTURED,100 N. ASQUITH STREET,BALTIMORE,MD,100 N. ASQUITH STREET BALTIMORE MD ,,
118D13121,ARMED ROBBERY,27-Apr-11,CAPTURED,319 YALE AVE,BALTIMORE,MD,319 YALE AVE BALTIMORE MD ,,
111D12686,SEX OFFENSE,27-Apr-11,CAPTURED,919 BENNETT PL,BALTIMORE,MD,919 BENNETT PL BALTIMORE MD ,,
113D13470,OTHER,27-Apr-11,CAPTURED,4145 FAIRFAX,BALTIMORE,MD,4145 FAIRFAX BALTIMORE MD ,,
114D11664,OTHER,25-Apr-11,CAPTURED,4300 WOODLEA AVE,BALTIMORE,MD,4300 WOODLEA AVE BALTIMORE MD ,,
117D11128,ABDUCTION,23-Apr-11,CAPTURED,900 EXETER HALL,BALTIMORE,MD,900 EXETER HALL BALTIMORE MD ,,
117D10928,HOMICIDE,23-Apr-11,CAPTURED,2100 GUILFORD,BALTIMORE,MD,2100 GUILFORD BALTIMORE MD ,,
119D10501,ARMED ROBBERY,22-Apr-11,CAPTURED,1208 OAKHURST AVE,BALTIMORE,MD,1208 OAKHURST AVE BALTIMORE MD ,,
114D09318,HOME INVASION,20-Apr-11,CAPTURED,9221 HARVEST RUSH DRIVE,BALTIMORE,MD,9221 HARVEST RUSH DRIVE BALTIMORE MD ,,
113D8773,ARMED ROBBERY,19-Apr-11,CAPTURED,729 N COLLINGTON,BALTIMORE,MD,729 N COLLINGTON BALTIMORE MD ,,
111D08728,AGGRAVATED ASSAULT,18-Apr-11,CAPTURED,4600 YORK RD.,BALTIMORE,MD,4600 YORK RD. BALTIMORE MD ,,
118D00537,OTHER,18-Apr-11,CAPTURED,622 LINNARD AVE,BALTIMORE,MD,622 LINNARD AVE BALTIMORE MD ,,
114D7700,HOME INVASION,16-Apr-11,CAPTURED,218 EDGEWOOD,BALTIMORE,MD,218 EDGEWOOD BALTIMORE MD ,,
112D7495,HOMICIDE,16-Apr-11,CAPTURED,3510 CHESTERFIELD,BALTIMORE,MD,3510 CHESTERFIELD BALTIMORE MD ,,
11-TD07200,ARMED ROBBERY,15-Apr-11,CAPTURED,2330 CALVERTON HEIGHTS AVE,BALTIMORE,MD,2330 CALVERTON HEIGHTS AVE BALTIMORE MD ,,
11A1109,DOMESTIC VIOLENCE,13-Apr-11,CAPTURED,614 HILLVIEW,BALTIMORE,MD,614 HILLVIEW BALTIMORE MD ,,
119D06361,ARMED ROBBERY,13-Apr-11,CAPTURED,2629 SEAMON AVE,BALTIMORE,MD,2629 SEAMON AVE BALTIMORE MD ,,
119D5827,UNARMED ROBBERY,12-Apr-11,CAPTURED,200 CHASE ST,BALTIMORE,MD,200 CHASE ST BALTIMORE MD ,,
115D5792,SEX OFFENSE,12-Apr-11,CAPTURED,320 LINDERA COURT,GLEN BURNIE,MD,320 LINDERA COURT GLEN BURNIE MD ,,
112D3894,RAPE,11-Apr-11,CAPTURED,3139 KEMET RD,CHESAPEAKE,VA,3139 KEMET RD CHESAPEAKE VA ,,
113D04868,HOMICIDE,11-Apr-11,CAPTURED,1500 N. DURHAM,BALTIMORE,MD,1500 N. DURHAM BALTIMORE MD ,,
118D4448,DOMESTIC VIOLENCE,10-Apr-11,CAPTURED,206 W SARATOGA,BALTIMORE,MD,206 W SARATOGA BALTIMORE MD ,,
119D03986,ARMED ROBBERY,8-Apr-11,CAPTURED,2900 LAKEBROOK CIR,BALTIMORE,MD,2900 LAKEBROOK CIR BALTIMORE MD ,,
116B10685,OTHER,4-Apr-11,CAPTURED,2844 FORREST GLEN,BALTIMORE,MD,2844 FORREST GLEN BALTIMORE MD ,,
118D01428,ARMED ROBBERY,4-Apr-11,CAPTURED,2318 W. LEXINGTON,BALTIMORE,MD,2318 W. LEXINGTON BALTIMORE MD ,,
118D01345,BURGLARY,3-Apr-11,CAPTURED,6718 TOWNBROOK DR. APT B,BALTIMORE,MD,6718 TOWNBROOK DR. APT B BALTIMORE MD ,,
115D0881,ARMED ROBBERY,2-Apr-11,CAPTURED,2003 E. HOFFMAN ST.,BALTIMORE,MD,2003 E. HOFFMAN ST. BALTIMORE MD ,,
115C13113,ARMED ROBBERY,27-Mar-11,CAPTURED,5600 THE ALAMEDA,BALTIMORE,MD,5600 THE ALAMEDA BALTIMORE MD ,,
116C11849,DOMESTIC VIOLENCE,25-Mar-11,CAPTURED,1400 W. PATAPSCO AVE,BALTIMORE,MD,1400 W. PATAPSCO AVE BALTIMORE MD ,,
118D08700,RAPE,25-Mar-11,CAPTURED,115 SKYHILL DRIVE,BALTIMORE,MD,115 SKYHILL DRIVE BALTIMORE MD ,,
116C11794,OTHER,24-Mar-11,CAPTURED,536 NEW PITTSBURG,BALTIMORE,MD,536 NEW PITTSBURG BALTIMORE MD ,,
118C11708,ARMED ROBBERY,24-Mar-11,CAPTURED,154 COLLINS,BALTIMORE,MD,154 COLLINS BALTIMORE MD ,,
114C11110,OTHER,23-Mar-11,CAPTURED,1120 W. FRANKLIN ST.,BALTIMORE,MD,1120 W. FRANKLIN ST. BALTIMORE MD ,,
116C10710,ARMED ROBBERY,22-Mar-11,CAPTURED,1000 W. LANVALE ST.,BALTIMORE,MD,1000 W. LANVALE ST. BALTIMORE MD ,,
118C09313,CARJACKING,20-Mar-11,CAPTURED,300 DALLAS COURT,BALTIMORE,MD,300 DALLAS COURT BALTIMORE MD ,,
119C09087,ABDUCTION,19-Mar-11,CAPTURED,3833 ST VICTOR ST,BALTIMORE,MD,3833 ST VICTOR ST BALTIMORE MD ,,
129C08688,HOMICIDE,18-Mar-11,CAPTURED,2401 W. BELVEDERE AVE,BALTIMORE,MD,2401 W. BELVEDERE AVE BALTIMORE MD ,,
117C08158,HOMICIDE,17-Mar-11,CAPTURED,8 BROADLEAF COURT,BALTIMORE,MD,8 BROADLEAF COURT BALTIMORE MD ,,
113B11649,OTHER,17-Mar-11,CAPTURED,1001 N GAY ST..,BALTIMORE,MD,1001 N GAY ST.. BALTIMORE MD ,,
107K11009,OTHER,16-Mar-11,CAPTURED,401 EASTLYNN,BALTIMORE,MD,401 EASTLYNN BALTIMORE MD ,,
118C07112,UNARMED ROBBERY,15-Mar-11,CAPTURED,823 N. AUGUSTA,BALTIMORE,MD,823 N. AUGUSTA BALTIMORE MD ,,
118C06387,DOMESTIC VIOLENCE,14-Mar-11,CAPTURED,1116 POPLAR GROVE,BALTIMORE,MD,1116 POPLAR GROVE BALTIMORE MD ,,
117C06374,ARMED ROBBERY,14-Mar-11,CAPTURED,1900 N. MONROE STREET,BALTIMORE,MD,1900 N. MONROE STREET BALTIMORE MD ,,
118C05729,SEX OFFENSE,13-Mar-11,CAPTURED,1834 W. LOMBARD ST,BALTIMORE,MD,1834 W. LOMBARD ST BALTIMORE MD ,,
112C05281,SHOOTING,12-Mar-11,CAPTURED,2900 PARKWOOD AVE,BALTIMORE,MD,2900 PARKWOOD AVE BALTIMORE MD ,,
118C05913,OTHER,12-Mar-11,CAPTURED,125 S. PROSPECT AVE,CATONSVILLE,MD,125 S. PROSPECT AVE CATONSVILLE MD ,,
115C5582,HOMICIDE,12-Mar-11,CAPTURED,1833 E. NORTH AVE,BALTIMORE,MD,1833 E. NORTH AVE BALTIMORE MD ,,
109L01432,OTHER,11-Mar-11,CAPTURED,2416 SEABURY,BALTIMORE,MD,2416 SEABURY BALTIMORE MD ,,
112C04770,OTHER,11-Mar-11,CAPTURED,3313 PATON AVE,BALTIMORE,MD,3313 PATON AVE BALTIMORE MD ,,
119C04680,SHOOTING,10-Mar-11,CAPTURED,2100 WINCHESTER,BALTIMORE,MD,2100 WINCHESTER BALTIMORE MD ,,
114C03785,OTHER,9-Mar-11,CAPTURED,627 DUMBARTON AVE,BALTIMORE,MD,627 DUMBARTON AVE BALTIMORE MD ,,
116C8743,UNARMED ROBBERY,8-Mar-11,CAPTURED,226 S. BROADWAY,BALTIMORE,MD,226 S. BROADWAY BALTIMORE MD ,,
115C02648,AGGRAVATED ASSAULT,6-Mar-11,CAPTURED,400 W. FRANKLIN,BALTIMORE,MD,400 W. FRANKLIN BALTIMORE MD ,,
101L05942,OTHER,4-Mar-11,CAPTURED,7766 MAYFAIR COURT,BALTIMORE,MD,7766 MAYFAIR COURT BALTIMORE MD ,,
119C0666,AGGRAVATED ASSAULT,2-Mar-11,CAPTURED,4211 FREDERICK AVE,BALTIMORE,MD,4211 FREDERICK AVE BALTIMORE MD ,,
W188596,HOMICIDE,28-Feb-11,CAPTURED,4402 FRANCONIA,BALTIMORE,MD,4402 FRANCONIA BALTIMORE MD ,,
117C00609,DOMESTIC VIOLENCE,28-Feb-11,CAPTURED,1418 N. MOUNT STREET,BALTIMORE,MD,1418 N. MOUNT STREET BALTIMORE MD ,,
116B10528,ARMED ROBBERY,25-Feb-11,CAPTURED,6307 HARFORD RD,BALTIMORE,MD,6307 HARFORD RD BALTIMORE MD ,,
105K08819,OTHER,24-Feb-11,CAPTURED,831 W. 35TH STREET,BALTIMORE,MD,831 W. 35TH STREET BALTIMORE MD ,,
11DV68665,ARMED ROBBERY,23-Feb-11,CAPTURED,2734 BRENDAN AVE.,BALTIMORE,MD,2734 BRENDAN AVE. BALTIMORE MD ,,
113B06786,AGGRAVATED ASSAULT,17-Feb-11,CAPTURED,1051 HILLEN STREET,BALTIMORE,MD,1051 HILLEN STREET BALTIMORE MD ,,
112B06716,CARJACKING,16-Feb-11,CAPTURED,210 HERRING CT.,BALTIMORE,MD,210 HERRING CT. BALTIMORE MD ,,
119B6038,HOMICIDE,15-Feb-11,CAPTURED,2701 PORT COVINTON DR.,BALTIMORE,MD,2701 PORT COVINTON DR. BALTIMORE MD ,,
115B04992,ARMED ROBBERY,12-Feb-11,CAPTURED,7513 MURRAY HILL RD,BALTIMORE,MD,7513 MURRAY HILL RD BALTIMORE MD ,,
114E15659,OTHER,11-Feb-11,CAPTURED,7938 EASTERN,BALTIMORE,MD,7938 EASTERN BALTIMORE MD ,,
111B4013,BURGLARY,10-Feb-11,CAPTURED,601 N. WOLF ST.,BALTIMORE,MD,601 N. WOLF ST. BALTIMORE MD ,,
114B02412,ARMED ROBBERY,6-Feb-11,CAPTURED,5912 BALTIMORE NATIONAL PIKE,BALTIMORE,MD,5912 BALTIMORE NATIONAL PIKE BALTIMORE MD ,,
111B1303,ARMED ROBBERY,3-Feb-11,CAPTURED,900 PENNSYLVANIA AVE,BALTIMORE,MD,900 PENNSYLVANIA AVE BALTIMORE MD ,,
114B00364,UNARMED ROBBERY,2-Feb-11,CAPTURED,6510 FRANKFORD AVE,BALTIMORE,MD,6510 FRANKFORD AVE BALTIMORE MD ,,
118B00574,ARMED ROBBERY,2-Feb-11,CAPTURED,1113 LYNDHURST,BALTIMORE,MD,1113 LYNDHURST BALTIMORE MD ,,
114B00021,ARMED ROBBERY,1-Feb-11,CAPTURED,2731 PARKWOOD,BALTIMORE,MD,2731 PARKWOOD BALTIMORE MD ,,
102I13733,WITNESS LOCATION,31-Jan-11,CAPTURED,"6401 PULASKI, ROOM 151",BALTIMORE,MD,"6401 PULASKI, ROOM 151 BALTIMORE MD ",,
118A11179,SHOOTING,30-Jan-11,CAPTURED,314 S. MOUNT ST,BALTIMORE,MD,314 S. MOUNT ST BALTIMORE MD ,,
117A10922,ABDUCTION,29-Jan-11,CAPTURED,1833 WALBROOK,BALTIMORE,MD,1833 WALBROOK BALTIMORE MD ,,
119A10665,HOMICIDE,28-Jan-11,CAPTURED,9 GERARD AVE,BALTIMORE,MD,9 GERARD AVE BALTIMORE MD ,,
116A10440,ARMED ROBBERY,28-Jan-11,CAPTURED,2223 DUKELAND,BALTIMORE,MD,2223 DUKELAND BALTIMORE MD ,,
118A10422,ARMED ROBBERY,28-Jan-11,CAPTURED,2148 VINE ST,BALTIMORE,MD,2148 VINE ST BALTIMORE MD ,,
113A10411,ARMED ROBBERY,27-Jan-11,CAPTURED,609 GEORGE APT. 303,BALTIMORE,MD,609 GEORGE APT. 303 BALTIMORE MD ,,
116A09346,AGGRAVATED ASSAULT,24-Jan-11,CAPTURED,1600 PRESSER CT,BALTIMORE,MD,1600 PRESSER CT BALTIMORE MD ,,
119A09051,OTHER,24-Jan-11,CAPTURED,2813 PRESBURY ST,BALTIMORE,MD,2813 PRESBURY ST BALTIMORE MD ,,
119A09028,ARMED ROBBERY,24-Jan-11,CAPTURED,2900 CARVER RD.,BALTIMORE,MD,2900 CARVER RD. BALTIMORE MD ,,
114A8668,ARMED ROBBERY,22-Jan-11,CAPTURED,3231 BRANDON,BALTIMORE,MD,3231 BRANDON BALTIMORE MD ,,
112A8577,ARMED ROBBERY,22-Jan-11,CAPTURED,1004 APPLETON,BALTIMORE,MD,1004 APPLETON BALTIMORE MD ,,
114A8389,BURGLARY,22-Jan-11,CAPTURED,3200 KENYON,BALTIMORE,MD,3200 KENYON BALTIMORE MD ,,
111A08458,OTHER,22-Jan-11,CAPTURED,1001 ELMCROFT ROCK BLVD.,BALTIMORE,MD,1001 ELMCROFT ROCK BLVD. BALTIMORE MD ,,
112A8381,UNARMED ROBBERY,22-Jan-11,CAPTURED,157 N. STREEPER ST.,BALTIMORE,MD,157 N. STREEPER ST. BALTIMORE MD ,,
119A08302,ARMED ROBBERY,21-Jan-11,CAPTURED,6636 WASHINGTON BLVD,BALTIMORE,MD,6636 WASHINGTON BLVD BALTIMORE MD ,,
114A07888,ARMED ROBBERY,20-Jan-11,CAPTURED,3105 BRENDON AVE,BALTIMORE,MD,3105 BRENDON AVE BALTIMORE MD ,,
112A7416,UNARMED ROBBERY,19-Jan-11,CAPTURED,218 BELNORD,BALTIMORE,MD,218 BELNORD BALTIMORE MD ,,
117A07434,ABDUCTION,19-Jan-11,CAPTURED,8606 BANNER CT,BALTIMORE,MD,8606 BANNER CT BALTIMORE MD ,,
114A7145,OTHER,19-Jan-11,CAPTURED,3922 NOYES CIRCLE APT. 204,BALTIMORE,MD,3922 NOYES CIRCLE APT. 204 BALTIMORE MD ,,
117A06907,DOMESTIC VIOLENCE,18-Jan-11,CAPTURED,76 WINDY FALLS WAY,BALTIMORE,MD,76 WINDY FALLS WAY BALTIMORE MD ,,
111A16182,RAPE,17-Jan-11,CAPTURED,406 E. 20TH ST,BALTIMORE,MD,406 E. 20TH ST BALTIMORE MD ,,
922C20435,OTHER,13-Jan-11,CAPTURED,7708 WEBSTER PLACE,FORT WASHINGTON,MD,7708 WEBSTER PLACE FORT WASHINGTON MD ,,
118A4368,ARMED ROBBERY,11-Jan-11,CAPTURED,810 LYNDHURST AVE,BALTIMORE,MD,810 LYNDHURST AVE BALTIMORE MD ,,
101H04991,OTHER,10-Jan-11,CAPTURED,55 MARKET PLACE,BALTIMORE,MD,55 MARKET PLACE BALTIMORE MD ,,
117A03559,HOMICIDE,9-Jan-11,CAPTURED,1102 APPLETON,BALTIMORE,MD,1102 APPLETON BALTIMORE MD ,,
118A03480,HOME INVASION,9-Jan-11,CAPTURED,8068 PRELUDE AVE,BALTIMORE,MD,8068 PRELUDE AVE BALTIMORE MD ,,
118A03480,HOME INVASION,9-Jan-11,CAPTURED,8068 PRELUDE AVE,BALTIMORE,MD,8068 PRELUDE AVE BALTIMORE MD ,,
118A03480,HOME INVASION,9-Jan-11,CAPTURED,8068 PRELUDE AVE,BALTIMORE,MD,8068 PRELUDE AVE BALTIMORE MD ,,
111A02837,AGGRAVATED ASSAULT,7-Jan-11,CAPTURED,5808 EURITH AVE,BALTIMORE,MD,5808 EURITH AVE BALTIMORE MD ,,
114A02247,OTHER,6-Jan-11,CAPTURED,4110 ETHLAND,BALTIMORE,MD,4110 ETHLAND BALTIMORE MD ,,
114A02247,OTHER,6-Jan-11,CAPTURED,1935 E. NORTH AVE,BALTIMORE,MD,1935 E. NORTH AVE BALTIMORE MD ,,
069D11188,OTHER,6-Jan-11,CAPTURED,7632 MUNCY RD,BALTIMORE,MD,7632 MUNCY RD BALTIMORE MD ,,
114A01198,CARJACKING,4-Jan-11,CAPTURED,6000 HILLEN ROAD,BALTIMORE,MD,6000 HILLEN ROAD BALTIMORE MD ,,
097I09294,OTHER,3-Jan-11,CAPTURED,3211 PINE ST NW,WASHINGTON,DC,3211 PINE ST NW WASHINGTON DC ,,
105L09099,OTHER,3-Jan-11,CAPTURED,639 N. ROSEDALE,BALTIMORE,MD,639 N. ROSEDALE BALTIMORE MD ,,
119A00728,ARMED ROBBERY,2-Jan-11,CAPTURED,1022 BETHUNE ROAD,BALTIMORE,MD,1022 BETHUNE ROAD BALTIMORE MD ,,
